PNR Number: 4652_20221101_1_2889_18				Train Number :4652				Date of Journey:2022-11-01
eWkBlouWLBTyQS              				SL2911				24				MB
uXexELR                     				SL2912				1				LB
GYGEEe                      				SL2912				2				MB
CpCs                        				SL2912				3				UB
ASm                         				SL2912				4				LB
vlpZ                        				SL2912				5				MB
oyTCe                       				SL2912				6				UB
KbvzeBIONYR                 				SL2912				7				SL
ZryDoM                      				SL2912				8				SU
tEsBmgZlgDoPQF              				SL2912				9				LB
ste                         				SL2912				10				MB
LPqNn                       				SL2912				11				UB
cxRtpmct                    				SL2912				12				LB
AvFaSxoDLZgfTb              				SL2912				13				MB
MSrWsYskj                   				SL2912				14				UB
f                           				SL2912				15				LB
jKiOwYBA                    				SL2912				16				MB
BSuQuGw                     				SL2912				17				UB




PNR Number: 22517_20221101_0_2912_18				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

siukjgEWapIjAn              				SL2912				18				SL
VNoreDq                     				SL2912				19				SU
KPCthY                      				SL2912				20				LB
UwyxY                       				SL2912				21				MB
MOZagcuCqTTrF               				SL2912				22				UB
TxbUlSBGzemWqeWA            				SL2912				23				LB
KYgawBvVUdHcbK              				SL2912				24				MB
qbIeoHUiVtMq                				SL2913				1				LB
hqNUO                       				SL2913				2				MB
GbpYCLfbB                   				SL2913				3				UB
exhwrqryfMayw               				SL2913				4				LB
kh                          				SL2913				5				MB
wNJgBIQuikRXwrg             				SL2913				6				UB
qDqwwyqEgRA                 				SL2913				7				SL
aSfzzBeJ                    				SL2913				8				SU
DwxVxbZIL                   				SL2913				9				LB
raHKKatSoHHraj              				SL2913				10				MB
VmJdN                       				SL2913				11				UB
qopKywxkDNNGR               				SL2913				12				LB
shDcITikWEiVPl              				SL2913				13				MB
qzSAEoyCIpK                 				SL2913				14				UB
dKaEC                       				SL2913				15				LB
coiOZelFzUEFUeZi            				SL2913				16				MB
mmBHLJmlbhk                 				SL2913				17				UB
D                           				SL2913				18				SL
WoHJyrFypVF                 				SL2913				19				SU
VvTcrhAh                    				SL2913				20				LB
Z                           				SL2913				21				MB
uUvlqcMN                    				SL2913				22				UB
qGK                         				SL2913				23				LB
L                           				SL2913				24				MB
Qf                          				SL2914				1				LB
JKf                         				SL2914				2				MB
bq                          				SL2914				3				UB
Xs                          				SL2914				4				LB
DrA                         				SL2914				5				MB
mt                          				SL2914				6				UB
RHGLCNpiWCY                 				SL2914				7				SL
SUIOLolpG                   				SL2914				8				SU




PNR Number: 4652_20221101_0_2723_15				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

hf                          				SL2723				15				LB
JKHDFKk                     				SL2723				16				MB
lpNkBBRMBrCE                				SL2723				17				UB
PpmhTw                      				SL2723				18				SL




PNR Number: 22517_20221101_0_2916_21				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

QJOUImX                     				SL2916				21				MB
BHvxk                       				SL2916				22				UB
IpezOQmwq                   				SL2916				23				LB
ucvvTH                      				SL2916				24				MB
WCapWAwaIKXFa               				SL2917				1				LB
ukNtEGTpaFjAK               				SL2917				2				MB
NQ                          				SL2917				3				UB
myuEyZ                      				SL2917				4				LB
sa                          				SL2917				5				MB
CPieQf                      				SL2917				6				UB
djxzI                       				SL2917				7				SL
MTUlRMSM                    				SL2917				8				SU




PNR Number: 4652_20221101_1_3913_4				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

WexmVZuDQPGBBsHr            				AC3913				4				LB
AJoyepFybl                  				AC3913				5				LB




PNR Number: 4652_20221101_1_3913_6				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

SL                          				AC3913				6				UB
KsQ                         				AC3913				7				UB
i                           				AC3913				8				SL
ygfdWCvVkBHPC               				AC3913				9				SU
g                           				AC3913				10				LB
Xzj                         				AC3913				11				LB
gUyx                        				AC3913				12				UB
sGYGl                       				AC3913				13				UB
uaWdnmJqpe                  				AC3913				14				SL
yqWSJfTK                    				AC3913				15				SU
wyBJFZsuAOIDaO              				AC3913				16				LB
uDFarSAAp                   				AC3913				17				LB
gpJUd                       				AC3913				18				UB
cPIKOHm                     				AC3914				1				UB
zzPwKkoSM                   				AC3914				2				SL
dWAThR                      				AC3914				3				SU
XWmUvv                      				AC3914				4				LB
fJfBISaoQcjNcHaJ            				AC3914				5				LB
YpbceCpiabW                 				AC3914				6				UB
MqBcKrSSJV                  				AC3914				7				UB
esKzneimjgnmRhs             				AC3914				8				SL
TLs                         				AC3914				9				SU
cnfSaYh                     				AC3914				10				LB
XwTKh                       				AC3914				11				LB
OXMl                        				AC3914				12				UB
KQV                         				AC3914				13				UB
wNXZYGeC                    				AC3914				14				SL
zXN                         				AC3914				15				SU
ha                          				AC3914				16				LB
GnRwPQMbpAGvRhQr            				AC3914				17				LB
BUynP                       				AC3914				18				UB
XG                          				AC3915				1				UB
f                           				AC3915				2				SL
XHeJVyvIpYyE                				AC3915				3				SU
MnitzaMmgHH                 				AC3915				4				LB
VcdUvEC                     				AC3915				5				LB
dOqlr                       				AC3915				6				UB




PNR Number: 4652_20221101_1_3915_7				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

ygagaCXGmoE                 				AC3915				7				UB
AgDA                        				AC3915				8				SL




PNR Number: 4652_20221101_1_3915_9				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

wXmbwXxCrlMTOQqY            				AC3915				9				SU
pKpXnOsHeoUjti              				AC3915				10				LB
ZPymttpSFILdC               				AC3915				11				LB
XfqnkJTWJ                   				AC3915				12				UB
VQpNn                       				AC3915				13				UB
mMKzdT                      				AC3915				14				SL
F                           				AC3915				15				SU
RnLhSvMWkZHuV               				AC3915				16				LB
lyIKwkZuerbjexnu            				AC3915				17				LB
StmUdcCZemE                 				AC3915				18				UB
rjAjEBBU                    				AC3916				1				UB
SpA                         				AC3916				2				SL
OjOsRFQpEGV                 				AC3916				3				SU
zgalCvXjYpMPRgUV            				AC3916				4				LB
DmdYkvVwMyXaiSZ             				AC3916				5				LB
NZs                         				AC3916				6				UB




PNR Number: 4652_20221101_1_3933_13				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

tspNIqgcPiF                 				AC3933				13				UB




PNR Number: 4652_20221101_1_3933_14				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

VmAWgymsJQm                 				AC3933				14				SL
saRCGkaR                    				AC3933				15				SU
VKhCm                       				AC3933				16				LB
eBZS                        				AC3933				17				LB
cexFRGmGfAch                				AC3933				18				UB
fEZTzXKspXWc                				AC3934				1				UB
IgOuVkujYVDJnuAa            				AC3934				2				SL
yWMWYUYjBXyWXbwv            				AC3934				3				SU




PNR Number: 22517_20221101_0_2927_12				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

fwjqnxdrBXutfx              				SL2927				12				LB
ni                          				SL2927				13				MB
OxEY                        				SL2927				14				UB
piQD                        				SL2927				15				LB
DLCQnuNsVTDreik             				SL2927				16				MB
YuQjkEXiDdhI                				SL2927				17				UB
OlctFdnJuDnZTh              				SL2927				18				SL
ipIzsrgcjs                  				SL2927				19				SU
WvPTkpLMHLSHHEZo            				SL2927				20				LB
NbNwFyPZmNKNfwUI            				SL2927				21				MB
rz                          				SL2927				22				UB
HLgbVPQPVjLbOW              				SL2927				23				LB
aPTymFWLU                   				SL2927				24				MB
SMUUhzJzbJO                 				SL2928				1				LB
KdlqMYHyBmC                 				SL2928				2				MB
SStBCGXVMjJSh               				SL2928				3				UB
ahsgleYHPMZxdN              				SL2928				4				LB
bRszWygYFLL                 				SL2928				5				MB
StISStULsLRH                				SL2928				6				UB
f                           				SL2928				7				SL
Kk                          				SL2928				8				SU
jyVAmMzzrrP                 				SL2928				9				LB
sXrLZeGINVBA                				SL2928				10				MB
PLaYcMcY                    				SL2928				11				UB
pUstfB                      				SL2928				12				LB
k                           				SL2928				13				MB
HvoGHelfpsZDzwlc            				SL2928				14				UB
kAPthXb                     				SL2928				15				LB
hvy                         				SL2928				16				MB
eC                          				SL2928				17				UB




PNR Number: 4652_20221101_1_3941_18				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

VXhK                        				AC3941				18				UB
rpxl                        				AC3942				1				UB
HNRZSOEnlMTbsOtJ            				AC3942				2				SL
JmV                         				AC3942				3				SU
SXedVWuTWVSVm               				AC3942				4				LB
Eu                          				AC3942				5				LB
fQVM                        				AC3942				6				UB
HESYeYVKevhRdTA             				AC3942				7				UB
Ztpxh                       				AC3942				8				SL
lfenvB                      				AC3942				9				SU
rcsiaIBcNcDDxNR             				AC3942				10				LB
MeCZlTFEnPIG                				AC3942				11				LB
VQTqwviBUN                  				AC3942				12				UB
dYFaMYCVAhspRR              				AC3942				13				UB
OUstJc                      				AC3942				14				SL
bKgsdDMicOpYEuKb            				AC3942				15				SU
bzulOWsgUDjjaq              				AC3942				16				LB
DmDajr                      				AC3942				17				LB
ZqqPXPPEuurcfA              				AC3942				18				UB
LxietbP                     				AC3943				1				UB
hLsKeHm                     				AC3943				2				SL
dgC                         				AC3943				3				SU
xccxWbcUcZZJRGX             				AC3943				4				LB
NBmWaqPxxJURCOu             				AC3943				5				LB
A                           				AC3943				6				UB
TpyuqEbPsQgyRNu             				AC3943				7				UB
cz                          				AC3943				8				SL
smACDHtoYQ                  				AC3943				9				SU
TrFXLFopN                   				AC3943				10				LB




PNR Number: 22517_20221101_0_2933_16				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

hnJdpbtwoWSo                				SL2933				16				MB
vmnbYc                      				SL2933				17				UB
