PNR Number: 4652_20221101_1_2912_9				Train Number :4652				Date of Journey:2022-11-01
cYAblBWoumXKbq              				AC3885				17				LB
RwnbJ                       				AC3885				18				UB
mBeAMgNY                    				AC3886				1				UB
JsGfpYV                     				AC3886				2				SL
sViUKxHHW                   				AC3886				3				SU
mNSjTNokZmWl                				AC3886				4				LB
zK                          				AC3886				5				LB
LLOIkSPguooWwmPK            				AC3886				6				UB
xFXgEmocLpj                 				AC3886				7				UB
VTBzolZOfyAysumM            				AC3886				8				SL
llaiyTjzI                   				AC3886				9				SU
EBRPHGHEPvhNbw              				AC3886				10				LB
zdeQOZPYLbjEO               				AC3886				11				LB
zYqxurksoddR                				AC3886				12				UB
TNqZcKh                     				AC3886				13				UB
psvvZpZZLLsRiNqg            				AC3886				14				SL
xQKLPF                      				AC3886				15				SU
VsMpgzJJB                   				AC3886				16				LB
SUhvgziJrEPUnSIY            				AC3886				17				LB
ZyPlgTA                     				AC3886				18				UB
ePHpqbQepwYKXW              				AC3887				1				UB




PNR Number: 4652_20221101_1_3916_7				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

XJuHmkXZwjokc               				AC3916				7				UB
yrxGMpgIekT                 				AC3916				8				SL
uOToBrf                     				AC3916				9				SU
INedIDTLp                   				AC3916				10				LB
GObEXILfQOjHJcz             				AC3916				11				LB
ItNCxKAQxRq                 				AC3916				12				UB
FAMmlE                      				AC3916				13				UB
qZrvt                       				AC3916				14				SL
syrBQVowFXb                 				AC3916				15				SU
ndsfTNJ                     				AC3916				16				LB
pAyyqzUQEfu                 				AC3916				17				LB
EIMwGyxR                    				AC3916				18				UB
xX                          				AC3917				1				UB
uAnEhZoddgvCM               				AC3917				2				SL
XAxo                        				AC3917				3				SU
o                           				AC3917				4				LB
FyRqHFtUFjdH                				AC3917				5				LB
HMZfYpQ                     				AC3917				6				UB
ZLUCGVdQ                    				AC3917				7				UB
oYUYeB                      				AC3917				8				SL
dPKmjoRMYmxJXH              				AC3917				9				SU




PNR Number: 4652_20221101_0_2733_18				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

v                           				SL2733				18				SL
IBe                         				SL2733				19				SU
vGPAYAWSgY                  				SL2733				20				LB
PELxCNlWRNMZTf              				SL2733				21				MB
jUXZnrVrBbHvSoXX            				SL2733				22				UB
sWMDVnkYuNcvY               				SL2733				23				LB
qzuNFMNKejki                				SL2733				24				MB
X                           				SL2734				1				LB
RsTEcZRfoq                  				SL2734				2				MB
oUKJLMjxuau                 				SL2734				3				UB
WrWurpCGXsn                 				SL2734				4				LB
mnpj                        				SL2734				5				MB
RqCycDhbLYQPFJ              				SL2734				6				UB
xWNKyyxQmJMOQwe             				SL2734				7				SL
ChWCvCXHIQlDL               				SL2734				8				SU
vA                          				SL2734				9				LB
nMRKUrQ                     				SL2734				10				MB
VX                          				SL2734				11				UB
tnTNAP                      				SL2734				12				LB
niMTIZYy                    				SL2734				13				MB
ragDSeUTB                   				SL2734				14				UB
zXyFGY                      				SL2734				15				LB
DKbaot                      				SL2734				16				MB
DnjiOFeCeqRWd               				SL2734				17				UB
zjejzaurNFYbP               				SL2734				18				SL
zggwzX                      				SL2734				19				SU
bCwoqjIzvk                  				SL2734				20				LB
eEDUyyKOQuPVmly             				SL2734				21				MB
tsgbjIpAlm                  				SL2734				22				UB
HZIz                        				SL2734				23				LB
RlBAGtmTtuVnlN              				SL2734				24				MB
o                           				SL2735				1				LB
wbvYbHRRjIsu                				SL2735				2				MB
QnDK                        				SL2735				3				UB
bxOHUmvXCthvctR             				SL2735				4				LB
lzD                         				SL2735				5				MB
QTHJ                        				SL2735				6				UB
eISiEBwWbsAEjZ              				SL2735				7				SL




PNR Number: 22517_20221101_0_2924_9				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

QuUzlFoYTXCI                				SL2924				9				LB
aGTHTGdwraSEKDQ             				SL2924				10				MB
menFKobbDmRY                				SL2924				11				UB
xufezrKts                   				SL2924				12				LB
ywspprWISAT                 				SL2924				13				MB
evHrfJcov                   				SL2924				14				UB
zHDhPQ                      				SL2924				15				LB
f                           				SL2924				16				MB
f                           				SL2924				17				UB
H                           				SL2924				18				SL
BJiekkCCPuIpI               				SL2924				19				SU
waSFOyWze                   				SL2924				20				LB
bdIcMaLMJZksXSoF            				SL2924				21				MB
lpseD                       				SL2924				22				UB
sLSup                       				SL2924				23				LB
mcIK                        				SL2924				24				MB
pdlpI                       				SL2925				1				LB
wKLRrNEQKpLI                				SL2925				2				MB
WR                          				SL2925				3				UB
waPWwWmPtjV                 				SL2925				4				LB
aZg                         				SL2925				5				MB
JEwvMxTzGpllIJ              				SL2925				6				UB
qWjUujAODaso                				SL2925				7				SL
ZMmq                        				SL2925				8				SU
rYYStDBwJhoS                				SL2925				9				LB
e                           				SL2925				10				MB




PNR Number: 4652_20221101_0_2736_2				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

cITNPlRFdhnA                				SL2736				2				MB
AwStPuGUXKKIrZr             				SL2736				3				UB
YrzgKt                      				SL2736				4				LB
EIwvPEXIHu                  				SL2736				5				MB
ZQDYscZgdmNd                				SL2736				6				UB
OXtwWXBiqcKa                				SL2736				7				SL
faAkqThiRqzat               				SL2736				8				SU
ZrVCrLvJYvm                 				SL2736				9				LB
RN                          				SL2736				10				MB
ywuvGQwPLAS                 				SL2736				11				UB
EQ                          				SL2736				12				LB
GXYdnLZsieVnmbi             				SL2736				13				MB
IZmCxrcdYFSh                				SL2736				14				UB
gK                          				SL2736				15				LB
vzzXpNimoctgIVp             				SL2736				16				MB
CMngquEqHCo                 				SL2736				17				UB
nqOqoHDCI                   				SL2736				18				SL
ZCk                         				SL2736				19				SU
bURWjBjhcWxBfNL             				SL2736				20				LB
pHLUXvpzruxFOGDi            				SL2736				21				MB
JVRnaUioHNsUSiR             				SL2736				22				UB
qHgkspmZNmE                 				SL2736				23				LB
JWnckWhhEydYyb              				SL2736				24				MB
szAys                       				SL2737				1				LB
JzJLkf                      				SL2737				2				MB
CclIxO                      				SL2737				3				UB
Gut                         				SL2737				4				LB
DIDQkhFTpmEb                				SL2737				5				MB
OyfPAvsPkKVTGs              				SL2737				6				UB
DKskvZmoulNOwrA             				SL2737				7				SL
pkMyFonpafyapMk             				SL2737				8				SU
N                           				SL2737				9				LB
YDZHSApQmPzJs               				SL2737				10				MB
StCRlD                      				SL2737				11				UB
kpLKCd                      				SL2737				12				LB




PNR Number: 4652_20221101_0_2749_3				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

JzhPCuhWIKSoNquB            				SL2749				3				UB
fPLEquSZdhPQdWXc            				SL2749				4				LB
jOyPuS                      				SL2749				5				MB
Nxx                         				SL2749				6				UB
Boff                        				SL2749				7				SL
smfumwhfNEvK                				SL2749				8				SU
tFGsayLHs                   				SL2749				9				LB
yrUApQvuvbb                 				SL2749				10				MB
qzXEXdNJaAOWFQD             				SL2749				11				UB
bkqWJBidHPNdmMT             				SL2749				12				LB
PyvxX                       				SL2749				13				MB
AFxc                        				SL2749				14				UB
iUQipBHaTLe                 				SL2749				15				LB
ZhdxaaQVPBaATj              				SL2749				16				MB
ysiwA                       				SL2749				17				UB
oQZiUjvaJxRU                				SL2749				18				SL
wwVewLh                     				SL2749				19				SU
QyFsiEvhzRxkTVqT            				SL2749				20				LB
mdKOoXePJU                  				SL2749				21				MB
yjRVByIuiDHk                				SL2749				22				UB
H                           				SL2749				23				LB
uolFYnNEr                   				SL2749				24				MB
KAtqFlfw                    				SL2750				1				LB
GsvhPOoEZYBKhHBa            				SL2750				2				MB
apcURfjzVuEbx               				SL2750				3				UB
xAdAUtTikyKciSdy            				SL2750				4				LB
uhXZZMcDebMZ                				SL2750				5				MB
xS                          				SL2750				6				UB
YEfxcVnH                    				SL2750				7				SL
xEOQTfxzcH                  				SL2750				8				SU
oCDoZoOoBSLutJN             				SL2750				9				LB
PiLKCYAmoAMJf               				SL2750				10				MB
abrPgdsmDCeWbp              				SL2750				11				UB
BbibjjtBHQYbi               				SL2750				12				LB
UeVOwKp                     				SL2750				13				MB
zG                          				SL2750				14				UB
uZyXHKEvz                   				SL2750				15				LB
eQmbzOvTWcgdTzF             				SL2750				16				MB
Wr                          				SL2750				17				UB




PNR Number: 22517_20221101_1_3922_15				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

NKhZydcbl                   				AC3922				15				SU
DL                          				AC3922				16				LB
EFfiNQ                      				AC3922				17				LB
dkMy                        				AC3922				18				UB
HU                          				AC3923				1				UB
elE                         				AC3923				2				SL




PNR Number: 4652_20221101_0_2752_8				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

EoJPK                       				SL2752				8				SU
iotkIEpVGlnYuZ              				SL2752				9				LB
tEnL                        				SL2752				10				MB
kvHpIBJvGqsqLnrV            				SL2752				11				UB
f                           				SL2752				12				LB
YiDwKCB                     				SL2752				13				MB
PhVyfYJZXcAJbCA             				SL2752				14				UB
grCheInEvTp                 				SL2752				15				LB
wONuOdSYik                  				SL2752				16				MB
yYBXOl                      				SL2752				17				UB
rfjwERrlgYyGrj              				SL2752				18				SL
CFYlOTGRTweWIgz             				SL2752				19				SU
ZzFMSLcf                    				SL2752				20				LB
fMpOwwGvr                   				SL2752				21				MB
HafRLx                      				SL2752				22				UB
FlgARCpabdBVH               				SL2752				23				LB
FjXd                        				SL2752				24				MB
VrqcLfA                     				SL2753				1				LB
pRokkNIUBDGZxclp            				SL2753				2				MB
NdSPHPpst                   				SL2753				3				UB
bCohiVjPVKeZDkBr            				SL2753				4				LB
kUvgubMPAODZYdFo            				SL2753				5				MB
Y                           				SL2753				6				UB
jilpNKZo                    				SL2753				7				SL
UaPvq                       				SL2753				8				SU
gRISgHf                     				SL2753				9				LB
RANukGNgUYWw                				SL2753				10				MB
ANPyYtUTo                   				SL2753				11				UB
